entity_id,state,last_updated
sensor.sm_a336b_app_memory,0.023,2023-01-27 12:13:39.906818
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:13:39.908937
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:13:39.910776
sensor.sm_a336b_light_sensor,10,2023-01-27 12:13:39.915107
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:13:39.916948
sensor.sm_a336b_app_memory,0.025,2023-01-27 12:13:45.612207
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:13:45.614232
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:13:45.618451
sensor.sm_a336b_light_sensor,166,2023-01-27 12:13:45.620373
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:13:45.624885
device_tracker.sm_a336b,not_home,2023-01-27 12:13:46.152505
sensor.sm_a336b_app_memory,0.026,2023-01-27 12:13:48.516445
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:13:48.520695
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:13:48.522598
sensor.sm_a336b_light_sensor,248,2023-01-27 12:13:48.524403
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:13:48.526327
sensor.sm_a336b_app_memory,0.028,2023-01-27 12:13:54.301907
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:13:54.303952
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:13:54.305785
sensor.sm_a336b_light_sensor,173,2023-01-27 12:13:54.310345
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:13:54.312229
sensor.sm_a336b_app_memory,0.03,2023-01-27 12:13:57.161694
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:13:57.165066
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:13:57.167006
sensor.sm_a336b_light_sensor,192,2023-01-27 12:13:57.168800
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:13:57.172855
sensor.sm_a336b_app_memory,0.032,2023-01-27 12:14:03.011056
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:14:03.016408
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:03.018435
sensor.sm_a336b_light_sensor,154,2023-01-27 12:14:03.020298
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:14:03.023898
sensor.sm_a336b_app_memory,0.033,2023-01-27 12:14:05.571952
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:14:05.573979
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:05.578466
sensor.sm_a336b_light_sensor,192,2023-01-27 12:14:05.580348
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:14:05.582181
sensor.sm_a336b_app_memory,0.035,2023-01-27 12:14:11.381684
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:11.383766
sensor.sm_a336b_light_sensor,154,2023-01-27 12:14:11.385568
sensor.sm_a336b_app_memory,0.037,2023-01-27 12:14:11.583671
sensor.sm_a336b_light_sensor,120,2023-01-27 12:14:11.589687
device_tracker.sm_a336b,not_home,2023-01-27 12:14:13.216428
sensor.sm_a336b_app_memory,0.02,2023-01-27 12:14:17.196074
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:14:17.200277
sensor.sm_a336b_light_sensor,111,2023-01-27 12:14:17.202248
sensor.sm_a336b_app_rx_gb,0.0522,2023-01-27 12:14:17.637594
sensor.sm_a336b_app_memory,0.022,2023-01-27 12:14:17.640963
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:14:17.643009
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:17.644863
sensor.sm_a336b_light_sensor,136,2023-01-27 12:14:17.650667
sensor.sm_a336b_app_memory,0.023,2023-01-27 12:14:23.334295
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:14:23.337691
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:23.339655
sensor.sm_a336b_light_sensor,115,2023-01-27 12:14:23.341413
sensor.sm_a336b_app_memory,0.025,2023-01-27 12:14:23.514698
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:14:23.518004
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:23.519955
sensor.sm_a336b_light_sensor,181,2023-01-27 12:14:23.521759
sensor.sm_a336b_app_memory,0.027,2023-01-27 12:14:29.151632
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:29.153647
sensor.sm_a336b_light_sensor,178,2023-01-27 12:14:29.155441
sensor.sm_a336b_app_memory,0.028,2023-01-27 12:14:29.400176
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:29.403467
sensor.sm_a336b_light_sensor,173,2023-01-27 12:14:29.405335
sensor.sm_a336b_app_memory,0.03,2023-01-27 12:14:35.044084
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:14:35.046192
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:35.048008
sensor.sm_a336b_light_sensor,178,2023-01-27 12:14:35.052283
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:14:35.054269
sensor.sm_a336b_app_memory,0.032,2023-01-27 12:14:38.077172
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:14:38.080757
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:38.082528
sensor.sm_a336b_light_sensor,226,2023-01-27 12:14:38.084196
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:14:38.085816
device_tracker.sm_a336b,not_home,2023-01-27 12:14:43.348849
sensor.sm_a336b_app_memory,0.034,2023-01-27 12:14:43.996843
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:44.000114
sensor.sm_a336b_light_sensor,181,2023-01-27 12:14:44.002080
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:14:44.003920
sensor.sm_a336b_app_memory,0.035,2023-01-27 12:14:50.061620
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:50.063628
sensor.sm_a336b_light_sensor,212,2023-01-27 12:14:50.066889
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:14:50.068762
sensor.sm_a336b_app_memory,0.037,2023-01-27 12:14:55.924880
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:14:55.928174
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:14:55.930163
sensor.sm_a336b_light_sensor,222,2023-01-27 12:14:55.931937
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:14:55.935849
sensor.sm_a336b_app_memory,0.02,2023-01-27 12:14:57.479311
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:14:57.481349
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:14:57.483210
sensor.sm_a336b_light_sensor,241,2023-01-27 12:14:57.487654
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:14:57.489533
sensor.sm_a336b_app_memory,0.022,2023-01-27 12:15:04.867176
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:15:04.869322
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:15:04.871295
sensor.sm_a336b_light_sensor,212,2023-01-27 12:15:04.873541
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:15:04.875426
sensor.sm_a336b_app_memory,0.024,2023-01-27 12:15:06.211166
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:15:06.213385
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:15:06.218949
sensor.sm_a336b_light_sensor,154,2023-01-27 12:15:06.220822
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:15:06.224897
sensor.sm_a336b_mobile_tx_gb,0.099,2023-01-27 12:15:06.226751
device_tracker.sm_a336b,not_home,2023-01-27 12:15:10.158262
sensor.sm_a336b_app_memory,0.025,2023-01-27 12:15:12.009012
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:15:12.012196
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:15:12.014182
sensor.sm_a336b_light_sensor,166,2023-01-27 12:15:12.015995
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:15:12.019607
sensor.sm_a336b_app_memory,0.027,2023-01-27 12:15:27.461905
sensor.sm_a336b_battery_level,93,2023-01-27 12:15:27.464041
sensor.sm_a336b_battery_temperature,24.9,2023-01-27 12:15:27.467785
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:15:27.469773
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:15:27.471555
sensor.sm_a336b_light_sensor,104,2023-01-27 12:15:27.475831
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:15:27.477700
sensor.sm_a336b_app_rx_gb,0.0523,2023-01-27 12:15:33.260850
sensor.sm_a336b_app_memory,0.029,2023-01-27 12:15:33.262872
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:15:33.266388
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:15:33.268300
sensor.sm_a336b_light_sensor,201,2023-01-27 12:15:33.270049
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:15:33.273993
device_tracker.sm_a336b,not_home,2023-01-27 12:15:35.778940
sensor.sm_a336b_app_memory,0.031,2023-01-27 12:15:46.169309
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:15:46.171411
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:15:46.173249
sensor.sm_a336b_light_sensor,48,2023-01-27 12:15:46.177653
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:15:46.179576
sensor.sm_a336b_app_memory,0.032,2023-01-27 12:15:51.902510
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:15:51.905895
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:15:51.907844
sensor.sm_a336b_light_sensor,210,2023-01-27 12:15:51.909654
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:15:51.913691
sensor.sm_a336b_app_memory,0.034,2023-01-27 12:15:52.678883
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:15:52.683101
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:15:52.684987
sensor.sm_a336b_light_sensor,200,2023-01-27 12:15:52.686755
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:15:52.688589
sensor.sm_a336b_app_memory,0.036,2023-01-27 12:15:58.336494
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:15:58.338534
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:15:58.340367
sensor.sm_a336b_light_sensor,171,2023-01-27 12:15:58.345080
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:15:58.346952
sensor.sm_a336b_app_memory,0.037,2023-01-27 12:15:59.021289
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:15:59.023384
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:15:59.025202
sensor.sm_a336b_light_sensor,212,2023-01-27 12:15:59.031499
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:15:59.033503
device_tracker.sm_a336b,not_home,2023-01-27 12:15:59.715744
sensor.sm_a336b_app_memory,0.02,2023-01-27 12:16:05.131839
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:16:05.133913
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:16:05.138480
sensor.sm_a336b_light_sensor,173,2023-01-27 12:16:05.140382
sensor.sm_a336b_app_memory,0.022,2023-01-27 12:16:05.212163
sensor.sm_a336b_light_sensor,209,2023-01-27 12:16:05.214204
sensor.sm_a336b_app_tx_gb,0.0277,2023-01-27 12:16:07.279004
sensor.sm_a336b_app_memory,0.023,2023-01-27 12:16:07.281011
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:16:07.284488
sensor.sm_a336b_light_sensor,201,2023-01-27 12:16:07.286361
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:16:07.288198
device_tracker.sm_a336b,not_home,2023-01-27 12:18:15.882853
sensor.sm_a336b_app_memory,0.025,2023-01-27 12:18:16.273105
sensor.sm_a336b_last_update_trigger,SensorWorker,2023-01-27 12:18:16.275146
sensor.sm_a336b_light_sensor,314,2023-01-27 12:18:16.278419
device_tracker.sm_a336b,not_home,2023-01-27 12:24:40.832977
device_tracker.sm_a336b,not_home,2023-01-27 12:33:45.878516
sensor.sm_a336b_app_memory,0.028,2023-01-27 12:33:46.596681
sensor.sm_a336b_battery_temperature,22.4,2023-01-27 12:33:46.598818
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:33:46.600663
sensor.sm_a336b_light_sensor,321,2023-01-27 12:33:46.604984
sensor.sm_a336b_active_notification_count,2,2023-01-27 12:33:46.606852
device_tracker.sm_a336b,home,2023-01-27 12:38:15.244902
device_tracker.sm_a336b,home,2023-01-27 12:39:22.464207
sensor.sm_a336b_detected_activity,running,2023-01-27 12:39:25.234177
sensor.sm_a336b_app_memory,0.03,2023-01-27 12:39:25.236234
sensor.sm_a336b_battery_temperature,21.3,2023-01-27 12:39:25.240439
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:39:25.242374
sensor.sm_a336b_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 12:39:25.244153
sensor.sm_a336b_light_sensor,0,2023-01-27 12:39:25.245887
sensor.sm_a336b_wifi_connection,MEO-CASA2D,2023-01-27 12:39:25.250772
sensor.sm_a336b_wifi_link_speed,-1,2023-01-27 12:39:25.252743
sensor.sm_a336b_wifi_frequency,2412,2023-01-27 12:39:25.254541
sensor.sm_a336b_active_notification_count,1,2023-01-27 12:39:25.256457
sensor.sm_a336b_mobile_rx_gb,2.55,2023-01-27 12:39:25.258178
sensor.sm_a336b_app_memory,0.031,2023-01-27 12:39:26.137019
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:39:26.141861
sensor.sm_a336b_light_sensor,484,2023-01-27 12:39:26.145374
sensor.sm_a336b_wifi_link_speed,39,2023-01-27 12:39:26.147113
sensor.sm_a336b_network_type,wifi,2023-01-27 12:39:26.151219
sensor.sm_a336b_app_memory,0.032,2023-01-27 12:39:26.366333
sensor.sm_a336b_light_sensor,0,2023-01-27 12:39:26.374480
sensor.sm_a336b_app_rx_gb,0.0524,2023-01-27 12:39:26.925423
sensor.sm_a336b_app_memory,0.033,2023-01-27 12:39:26.928631
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:39:26.932275
sensor.sm_a336b_app_memory,0.035,2023-01-27 12:39:27.141044
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:39:27.142971
sensor.sm_a336b_detected_activity,still,2023-01-27 12:39:59.678240
sensor.sm_a336b_app_memory,0.022,2023-01-27 12:39:59.680277
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:39:59.684389
sensor.sm_a336b_wifi_connection,<not connected>,2023-01-27 12:39:59.686249
sensor.sm_a336b_wifi_link_speed,0,2023-01-27 12:39:59.688143
sensor.sm_a336b_wifi_frequency,0,2023-01-27 12:39:59.689996
sensor.sm_a336b_network_type,unavailable,2023-01-27 12:39:59.694614
sensor.sm_a336b_mobile_rx_gb,0.005,2023-01-27 12:39:59.696499
sensor.sm_a336b_mobile_tx_gb,0.005,2023-01-27 12:39:59.698234
device_tracker.sm_a336b,home,2023-01-27 12:39:59.879060
device_tracker.sm_a336b,home,2023-01-27 12:41:46.942673
sensor.sm_a336b_app_memory,0.024,2023-01-27 12:42:21.581521
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:42:21.583571
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 12:42:21.588183
sensor.sm_a336b_network_type,cellular,2023-01-27 12:42:21.590329
binary_sensor.sm_a336b_interactive,on,2023-01-27 12:42:21.594402
sensor.sm_a336b_mobile_rx_gb,2.55,2023-01-27 12:42:21.596259
sensor.sm_a336b_mobile_tx_gb,0.099,2023-01-27 12:42:21.598067
device_tracker.sm_a336b,home,2023-01-27 12:42:26.059922
sensor.sm_a336b_app_memory,0.026,2023-01-27 12:42:30.760373
sensor.sm_a336b_audio_mode,in_call,2023-01-27 12:42:30.762382
sensor.sm_a336b_battery_power,-0.01,2023-01-27 12:42:30.768602
binary_sensor.sm_a336b_device_locked,off,2023-01-27 12:42:30.770515
sensor.sm_a336b_last_used_app,com.samsung.android.incallui,2023-01-27 12:42:30.772191
sensor.sm_a336b_last_update_trigger,android.intent.action.PHONE_STATE,2023-01-27 12:42:30.774094
sensor.sm_a336b_light_sensor,1127,2023-01-27 12:42:30.775821
sensor.sm_a336b_active_notification_count,4,2023-01-27 12:42:30.777553
sensor.sm_a336b_phone_state,offhook,2023-01-27 12:42:30.779713
sensor.sm_a336b_app_memory,0.028,2023-01-27 12:42:33.324039
binary_sensor.sm_a336b_speakerphone,on,2023-01-27 12:42:33.328269
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:42:33.330117
sensor.sm_a336b_last_update_trigger,android.media.action.SPEAKERPHONE_STATE_CHANGED,2023-01-27 12:42:33.331954
sensor.sm_a336b_light_sensor,780,2023-01-27 12:42:33.334226
sensor.sm_a336b_app_memory,0.03,2023-01-27 12:42:35.258231
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:42:35.260331
binary_sensor.sm_a336b_device_locked,on,2023-01-27 12:42:35.262214
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 12:42:35.266654
sensor.sm_a336b_light_sensor,923,2023-01-27 12:42:35.268507
binary_sensor.sm_a336b_interactive,off,2023-01-27 12:42:35.270316
device_tracker.sm_a336b,home,2023-01-27 12:43:35.866954
device_tracker.sm_a336b,home,2023-01-27 12:44:59.586674
device_tracker.sm_a336b,not_home,2023-01-27 12:48:14.712337
sensor.sm_a336b_detected_activity,in_vehicle,2023-01-27 12:49:29.248703
sensor.sm_a336b_app_memory,0.033,2023-01-27 12:49:29.252991
sensor.sm_a336b_battery_level,92,2023-01-27 12:49:29.254966
sensor.sm_a336b_battery_temperature,26.3,2023-01-27 12:49:29.256860
sensor.sm_a336b_battery_power,0.0,2023-01-27 12:49:29.261236
sensor.sm_a336b_last_update_trigger,SensorWorker,2023-01-27 12:49:29.263068
sensor.sm_a336b_light_sensor,25,2023-01-27 12:49:29.264806
sensor.sm_a336b_total_rx_gb,44.769,2023-01-27 12:49:29.270067
device_tracker.sm_a336b,not_home,2023-01-27 12:56:19.990385
device_tracker.sm_a336b,not_home,2023-01-27 13:01:44.951749
device_tracker.sm_a336b,not_home,2023-01-27 13:02:49.491483
sensor.sm_a336b_app_rx_gb,0.0525,2023-01-27 13:04:58.771469
sensor.sm_a336b_app_memory,0.036,2023-01-27 13:04:58.773525
sensor.sm_a336b_battery_level,90,2023-01-27 13:04:58.777151
sensor.sm_a336b_battery_temperature,30.7,2023-01-27 13:04:58.779052
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:04:58.780971
sensor.sm_a336b_light_sensor,51,2023-01-27 13:04:58.785603
device_tracker.sm_a336b,not_home,2023-01-27 13:04:59.590354
device_tracker.sm_a336b,not_home,2023-01-27 13:13:40.160898
device_tracker.sm_a336b,not_home,2023-01-27 13:16:54.621546
device_tracker.sm_a336b,not_home,2023-01-27 13:17:58.881141
sensor.sm_a336b_app_memory,0.039,2023-01-27 13:18:18.992273
sensor.sm_a336b_audio_mode,normal,2023-01-27 13:18:18.996551
binary_sensor.sm_a336b_speakerphone,off,2023-01-27 13:18:18.998585
sensor.sm_a336b_battery_level,88,2023-01-27 13:18:19.000374
sensor.sm_a336b_battery_temperature,33.0,2023-01-27 13:18:19.006295
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:18:19.008165
sensor.sm_a336b_last_update_trigger,android.media.action.SPEAKERPHONE_STATE_CHANGED,2023-01-27 13:18:19.009920
sensor.sm_a336b_light_sensor,4,2023-01-27 13:18:19.011758
sensor.sm_a336b_phone_state,idle,2023-01-27 13:18:19.013478
binary_sensor.sm_a336b_interactive,on,2023-01-27 13:18:19.015202
sensor.sm_a336b_mobile_rx_gb,2.545,2023-01-27 13:18:19.020884
sensor.sm_a336b_mobile_tx_gb,0.094,2023-01-27 13:18:19.022697
sensor.sm_a336b_app_memory,0.02,2023-01-27 13:18:19.137140
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:18:19.147398
sensor.sm_a336b_app_rx_gb,0.0526,2023-01-27 13:18:19.171398
sensor.sm_a336b_app_memory,0.021,2023-01-27 13:18:19.173396
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:18:19.182588
sensor.sm_a336b_light_sensor,5,2023-01-27 13:18:19.187642
device_tracker.sm_a336b,not_home,2023-01-27 13:18:27.441590
sensor.sm_a336b_app_tx_gb,0.0278,2023-01-27 13:18:27.963657
sensor.sm_a336b_app_memory,0.024,2023-01-27 13:18:27.967065
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:18:27.969197
sensor.sm_a336b_last_used_app,com.samsung.android.dialer,2023-01-27 13:18:27.970992
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 13:18:27.975274
binary_sensor.sm_a336b_interactive,off,2023-01-27 13:18:27.977185
device_tracker.sm_a336b,UM,2023-01-27 13:19:30.545147
sensor.sm_a336b_detected_activity,still,2023-01-27 13:20:18.684125
sensor.sm_a336b_app_memory,0.026,2023-01-27 13:20:18.686335
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:20:18.688274
sensor.sm_a336b_last_update_trigger,SensorWorker,2023-01-27 13:20:18.693263
sensor.sm_a336b_light_sensor,13,2023-01-27 13:20:18.695282
sensor.sm_a336b_mobile_rx_gb,2.551,2023-01-27 13:20:18.697213
sensor.sm_a336b_mobile_tx_gb,0.099,2023-01-27 13:20:18.701676
device_tracker.sm_a336b,UM,2023-01-27 13:21:22.415516
device_tracker.sm_a336b,not_home,2023-01-27 13:23:03.879814
device_tracker.sm_a336b,UM,2023-01-27 13:24:21.157848
device_tracker.sm_a336b,UM,2023-01-27 13:26:11.277565
device_tracker.sm_a336b,UM,2023-01-27 13:27:20.600872
sensor.sm_a336b_detected_activity,walking,2023-01-27 13:28:12.837609
sensor.sm_a336b_app_memory,0.029,2023-01-27 13:28:12.839739
sensor.sm_a336b_battery_temperature,29.2,2023-01-27 13:28:12.844008
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:28:12.845934
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 13:28:12.847814
sensor.sm_a336b_light_sensor,0,2023-01-27 13:28:12.849562
binary_sensor.sm_a336b_interactive,on,2023-01-27 13:28:12.853684
sensor.sm_a336b_total_rx_gb,44.77,2023-01-27 13:28:12.855457
sensor.sm_a336b_total_tx_gb,1.378,2023-01-27 13:28:12.857284
device_tracker.sm_a336b,UM,2023-01-27 13:28:15.941747
sensor.sm_a336b_app_memory,0.031,2023-01-27 13:29:06.339578
sensor.sm_a336b_audio_mode,in_call,2023-01-27 13:29:06.343973
sensor.sm_a336b_battery_temperature,28.1,2023-01-27 13:29:06.345998
sensor.sm_a336b_screen_brightness,253,2023-01-27 13:29:06.348402
binary_sensor.sm_a336b_device_locked,off,2023-01-27 13:29:06.350392
sensor.sm_a336b_last_used_app,com.samsung.android.incallui,2023-01-27 13:29:06.352080
sensor.sm_a336b_last_update_trigger,android.intent.action.PHONE_STATE,2023-01-27 13:29:06.354717
sensor.sm_a336b_light_sensor,41810,2023-01-27 13:29:06.356494
sensor.sm_a336b_phone_state,offhook,2023-01-27 13:29:06.358210
sensor.sm_a336b_proximity_sensor,near,2023-01-27 13:29:06.363487
device_tracker.sm_a336b,UM,2023-01-27 13:29:59.162640
device_tracker.sm_a336b,UM,2023-01-27 13:31:07.964249
sensor.sm_a336b_app_rx_gb,0.0527,2023-01-27 13:31:28.898138
sensor.sm_a336b_app_memory,0.034,2023-01-27 13:31:28.901534
sensor.sm_a336b_audio_mode,normal,2023-01-27 13:31:28.903444
sensor.sm_a336b_battery_temperature,23.7,2023-01-27 13:31:28.905274
sensor.sm_a336b_light_sensor,1325,2023-01-27 13:31:28.908916
sensor.sm_a336b_active_notification_count,3,2023-01-27 13:31:28.910804
sensor.sm_a336b_phone_state,idle,2023-01-27 13:31:28.912603
sensor.sm_a336b_app_memory,0.036,2023-01-27 13:31:31.682177
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:31:31.684270
binary_sensor.sm_a336b_device_locked,on,2023-01-27 13:31:31.689752
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 13:31:31.691675
sensor.sm_a336b_light_sensor,94,2023-01-27 13:31:31.693470
binary_sensor.sm_a336b_interactive,off,2023-01-27 13:31:31.699310
sensor.sm_a336b_proximity_sensor,far,2023-01-27 13:31:31.701162
device_tracker.sm_a336b,UM,2023-01-27 13:31:36.889013
device_tracker.sm_a336b,UM,2023-01-27 13:32:47.480835
device_tracker.sm_a336b,UM,2023-01-27 13:33:57.091180
device_tracker.sm_a336b,UM,2023-01-27 13:34:26.132229
sensor.sm_a336b_detected_activity,on_bicycle,2023-01-27 13:34:53.888385
sensor.sm_a336b_app_memory,0.038,2023-01-27 13:34:53.892764
sensor.sm_a336b_battery_level,87,2023-01-27 13:34:53.894768
sensor.sm_a336b_battery_temperature,22.9,2023-01-27 13:34:53.896618
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:34:53.898568
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 13:34:53.900352
sensor.sm_a336b_light_sensor,44,2023-01-27 13:34:53.902076
sensor.sm_a336b_active_notification_count,4,2023-01-27 13:34:53.907683
binary_sensor.sm_a336b_interactive,on,2023-01-27 13:34:53.909481
device_tracker.sm_a336b,UM,2023-01-27 13:34:56.040564
sensor.sm_a336b_app_memory,0.02,2023-01-27 13:35:19.828213
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:35:19.830454
binary_sensor.sm_a336b_device_locked,off,2023-01-27 13:35:19.835001
sensor.sm_a336b_last_used_app,com.whatsapp,2023-01-27 13:35:19.836840
sensor.sm_a336b_last_update_trigger,SensorWorker,2023-01-27 13:35:19.838735
sensor.sm_a336b_light_sensor,13,2023-01-27 13:35:19.840546
device_tracker.sm_a336b,UM,2023-01-27 13:35:25.534420
device_tracker.sm_a336b,UM,2023-01-27 13:36:23.163817
sensor.sm_a336b_detected_activity,unknown,2023-01-27 13:36:59.034890
sensor.sm_a336b_app_memory,0.022,2023-01-27 13:36:59.036986
sensor.sm_a336b_battery_temperature,24.0,2023-01-27 13:36:59.038871
sensor.sm_a336b_battery_power,0.0,2023-01-27 13:36:59.042963
binary_sensor.sm_a336b_device_locked,on,2023-01-27 13:36:59.044864
sensor.sm_a336b_last_used_app,com.sec.android.app.launcher,2023-01-27 13:36:59.046567
sensor.sm_a336b_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 13:36:59.048321
sensor.sm_a336b_light_sensor,51,2023-01-27 13:36:59.049992
sensor.sm_a336b_active_notification_count,3,2023-01-27 13:36:59.052709
binary_sensor.sm_a336b_interactive,off,2023-01-27 13:36:59.054451
device_tracker.sm_a336b,UM,2023-01-27 13:38:04.956154
sensor.sm_a336b_app_memory,0.024,2023-01-27 13:38:29.265996
sensor.sm_a336b_battery_power,-0.01,2023-01-27 13:38:29.268128
